journey_id,journey_date,train_number,train_type,priority_tier,station_code,station_sequence,distance_from_origin,distance_remaining,scheduled_arrival,scheduled_departure,actual_arrival,actual_departure,current_delay_min,section_occupancy_ratio,headway_km,weather_fog_index,is_junction_ahead,hour_of_day,day_of_week,month,is_weekend,target_remaining_time_to_destination,target_remaining_time_to_station,next_station_code,next_station_dist_km,hour_sin,hour_cos,journey_progress_ratio,hist_train_avg_delay,hist_station_avg_delay
JRN-20250205-12566-01563,2025-02-05,12566,Superfast,3,TDL,4,204.2,236.1,15:48,15:48,17:44,17:44,115.52,0.64,11.83,0.63,1,17,2,2,0,242.0,242.0,CNB,236.1,-0.9659258262890683,-0.25881904510252063,0.4637746990688167,72.48987888634517,87.50675665946724
JRN-20250205-12566-01563,2025-02-05,12566,Superfast,3,CNB,5,440.3,0.0,18:35,--:--,21:46,--:--,191.52,0.38,8.15,0.63,1,21,2,2,0,0.0,0.0,CNB,0.0,-0.7071067811865477,0.7071067811865474,1.0,72.48987888634517,113.64701043916487
JRN-20250205-12566-01571,2025-02-05,12566,Superfast,3,NDLS,1,0.0,440.3,--:--,13:00,--:--,13:02,2.48,0.2,25.0,0.0,1,13,2,2,0,437.0,51.0,GZB,25.6,-0.2588190451025208,-0.9659258262890683,0.0,72.48987888634517,8.330955723542116
JRN-20250205-12566-01571,2025-02-05,12566,Superfast,3,GZB,2,25.6,414.7,13:26,13:26,13:53,13:53,27.48,0.21,1.96,0.0,1,13,2,2,0,386.0,87.0,ALJN,100.4,-0.2588190451025208,-0.9659258262890683,0.05814217578923461,72.48987888634517,29.064196428571428
JRN-20250205-12566-01571,2025-02-05,12566,Superfast,3,ALJN,3,126.0,314.3,14:45,14:45,15:20,15:20,35.48,0.29,4.73,0.0,1,15,2,2,0,299.0,67.0,TDL,78.19999999999999,-0.7071067811865471,-0.7071067811865479,0.2861685214626391,72.48987888634517,55.788622179548724
JRN-20250205-12566-01571,2025-02-05,12566,Superfast,3,TDL,4,204.2,236.1,15:48,15:48,16:27,16:27,39.48,0.1,4.35,0.0,1,16,2,2,0,232.0,232.0,CNB,236.1,-0.8660254037844385,-0.5000000000000004,0.4637746990688167,72.48987888634517,87.50675665946724
JRN-20250205-12566-01571,2025-02-05,12566,Superfast,3,CNB,5,440.3,0.0,18:35,--:--,20:19,--:--,104.48,0.94,11.7,0.0,1,20,2,2,0,0.0,0.0,CNB,0.0,-0.8660254037844386,0.5000000000000001,1.0,72.48987888634517,113.64701043916487
JRN-20250205-12566-01579,2025-02-05,12566,Superfast,3,NDLS,1,0.0,440.3,--:--,13:00,--:--,13:14,14.26,0.2,25.0,0.0,1,13,2,2,0,501.0,70.0,GZB,25.6,-0.2588190451025208,-0.9659258262890683,0.0,72.48987888634517,8.330955723542116
JRN-20250205-12566-01579,2025-02-05,12566,Superfast,3,GZB,2,25.6,414.7,13:26,13:26,14:24,14:24,56.26,0.89,2.41,0.0,1,14,2,2,0,431.0,104.0,ALJN,100.4,-0.4999999999999997,-0.8660254037844388,0.05814217578923461,72.48987888634517,29.064196428571428
JRN-20250205-12566-01579,2025-02-05,12566,Superfast,3,ALJN,3,126.0,314.3,14:45,14:45,16:08,16:08,83.26,0.37,2.97,0.0,1,16,2,2,0,327.0,92.0,TDL,78.19999999999999,-0.8660254037844385,-0.5000000000000004,0.2861685214626391,72.48987888634517,55.788622179548724
JRN-20250205-12566-01579,2025-02-05,12566,Superfast,3,TDL,4,204.2,236.1,15:48,15:48,17:40,17:40,112.26,0.15,1.59,0.0,1,17,2,2,0,235.0,235.0,CNB,236.1,-0.9659258262890683,-0.25881904510252063,0.4637746990688167,72.48987888634517,87.50675665946724
JRN-20250205-12566-01579,2025-02-05,12566,Superfast,3,CNB,5,440.3,0.0,18:35,--:--,21:35,--:--,180.26,0.97,7.04,0.0,1,21,2,2,0,0.0,0.0,CNB,0.0,-0.7071067811865477,0.7071067811865474,1.0,72.48987888634517,113.64701043916487
JRN-20250205-12566-01587,2025-02-05,12566,Superfast,3,NDLS,1,0.0,440.3,--:--,13:00,--:--,13:02,2.33,0.2,25.0,0.0,1,13,2,2,0,405.0,40.0,GZB,25.6,-0.2588190451025208,-0.9659258262890683,0.0,72.48987888634517,8.330955723542116
JRN-20250205-12566-01587,2025-02-05,12566,Superfast,3,GZB,2,25.6,414.7,13:26,13:26,13:42,13:42,16.33,0.48,20.9,0.0,1,13,2,2,0,365.0,86.0,ALJN,100.4,-0.2588190451025208,-0.9659258262890683,0.05814217578923461,72.48987888634517,29.064196428571428
JRN-20250205-12566-01587,2025-02-05,12566,Superfast,3,ALJN,3,126.0,314.3,14:45,14:45,15:08,15:08,23.33,0.3,19.52,0.0,1,15,2,2,0,279.0,99.0,TDL,78.19999999999999,-0.7071067811865471,-0.7071067811865479,0.2861685214626391,72.48987888634517,55.788622179548724
JRN-20250205-12566-01587,2025-02-05,12566,Superfast,3,TDL,4,204.2,236.1,15:48,15:48,16:47,16:47,59.33,0.92,12.05,0.0,1,16,2,2,0,180.0,180.0,CNB,236.1,-0.8660254037844385,-0.5000000000000004,0.4637746990688167,72.48987888634517,87.50675665946724
JRN-20250205-12566-01587,2025-02-05,12566,Superfast,3,CNB,5,440.3,0.0,18:35,--:--,19:47,--:--,72.33,0.35,20.53,0.0,1,19,2,2,0,0.0,0.0,CNB,0.0,-0.9659258262890684,0.2588190451025203,1.0,72.48987888634517,113.64701043916487
JRN-20250205-12566-01595,2025-02-05,12566,Superfast,3,NDLS,1,0.0,440.3,--:--,13:00,--:--,13:12,12.48,0.2,25.0,0.53,1,13,2,2,0,625.0,50.0,GZB,25.6,-0.2588190451025208,-0.9659258262890683,0.0,72.48987888634517,8.330955723542116
JRN-20250205-12566-01595,2025-02-05,12566,Superfast,3,GZB,2,25.6,414.7,13:26,13:26,14:02,14:02,36.48,0.74,6.06,0.53,1,14,2,2,0,575.0,155.0,ALJN,100.4,-0.4999999999999997,-0.8660254037844388,0.05814217578923461,72.48987888634517,29.064196428571428
JRN-20250205-12566-01595,2025-02-05,12566,Superfast,3,ALJN,3,126.0,314.3,14:45,14:45,16:37,16:37,112.48,0.8,1.59,0.53,1,16,2,2,0,420.0,141.0,TDL,78.19999999999999,-0.8660254037844385,-0.5000000000000004,0.2861685214626391,72.48987888634517,55.788622179548724
JRN-20250205-12566-01595,2025-02-05,12566,Superfast,3,TDL,4,204.2,236.1,15:48,15:48,18:58,18:58,190.48,0.88,1.26,0.53,1,18,2,2,0,279.0,279.0,CNB,236.1,-1.0,-1.8369701987210297e-16,0.4637746990688167,72.48987888634517,87.50675665946724
JRN-20250205-12566-01595,2025-02-05,12566,Superfast,3,CNB,5,440.3,0.0,18:35,--:--,23:37,--:--,302.48,0.9,5.26,0.53,1,23,2,2,0,0.0,0.0,CNB,0.0,-0.25881904510252157,0.9659258262890681,1.0,72.48987888634517,113.64701043916487
JRN-20250205-12876-01558,2025-02-05,12876,Superfast,3,NDLS,1,0.0,440.3,--:--,07:30,--:--,07:50,20.26,0.2,25.0,0.0,1,7,2,2,0,414.0,26.0,GZB,25.6,0.9659258262890683,-0.25881904510252063,0.0,72.48987888634517,8.330955723542116
JRN-20250205-12876-01558,2025-02-05,12876,Superfast,3,GZB,2,25.6,414.7,07:56,07:56,08:16,08:16,20.26,0.1,19.42,0.0,1,8,2,2,0,388.0,84.0,ALJN,100.4,0.8660254037844387,-0.4999999999999998,0.05814217578923461,72.48987888634517,29.064196428571428
JRN-20250205-12876-01558,2025-02-05,12876,Superfast,3,ALJN,3,126.0,314.3,09:15,09:15,09:40,09:40,25.26,0.12,22.82,0.0,1,9,2,2,0,304.0,69.0,TDL,78.19999999999999,0.7071067811865476,-0.7071067811865475,0.2861685214626391,72.48987888634517,55.788622179548724
JRN-20250205-12876-01558,2025-02-05,12876,Superfast,3,TDL,4,204.2,236.1,10:18,10:18,10:49,10:49,31.26,0.2,6.56,0.0,1,10,2,2,0,235.0,118.0,ETW,92.8,0.49999999999999994,-0.8660254037844387,0.4637746990688167,72.48987888634517,87.50675665946724
JRN-20250205-12876-01558,2025-02-05,12876,Superfast,3,ETW,5,297.0,143.3,11:32,11:32,12:47,12:47,75.26,1.0,5.15,0.0,1,12,2,2,0,117.0,117.0,CNB,143.3,1.2246467991473532e-16,-1.0,0.6745400863047921,72.48987888634517,118.09489678348537
JRN-20250205-12876-01558,2025-02-05,12876,Superfast,3,CNB,6,440.3,0.0,13:13,--:--,14:44,--:--,91.26,0.45,13.06,0.0,1,14,2,2,0,0.0,0.0,CNB,0.0,-0.4999999999999997,-0.8660254037844388,1.0,72.48987888634517,113.64701043916487
JRN-20250205-12876-01566,2025-02-05,12876,Superfast,3,NDLS,1,0.0,440.3,--:--,07:30,--:--,07:33,3.07,0.2,25.0,0.0,1,7,2,2,0,509.0,43.0,GZB,25.6,0.9659258262890683,-0.25881904510252063,0.0,72.48987888634517,8.330955723542116
JRN-20250205-12876-01566,2025-02-05,12876,Superfast,3,GZB,2,25.6,414.7,07:56,07:56,08:16,08:16,20.07,0.59,13.44,0.0,1,8,2,2,0,466.0,106.0,ALJN,100.4,0.8660254037844387,-0.4999999999999998,0.05814217578923461,72.48987888634517,29.064196428571428
JRN-20250205-12876-01566,2025-02-05,12876,Superfast,3,ALJN,3,126.0,314.3,09:15,09:15,10:02,10:02,47.07,0.62,3.99,0.0,1,10,2,2,0,360.0,98.0,TDL,78.19999999999999,0.49999999999999994,-0.8660254037844387,0.2861685214626391,72.48987888634517,55.788622179548724
JRN-20250205-12876-01566,2025-02-05,12876,Superfast,3,TDL,4,204.2,236.1,10:18,10:18,11:40,11:40,81.07,0.92,23.48,0.0,1,11,2,2,0,262.0,94.0,ETW,92.8,0.258819045102521,-0.9659258262890682,0.4637746990688167,72.48987888634517,87.50675665946724
JRN-20250205-12876-01566,2025-02-05,12876,Superfast,3,ETW,5,297.0,143.3,11:32,11:32,13:14,13:14,102.07,0.51,24.05,0.0,1,13,2,2,0,168.0,168.0,CNB,143.3,-0.2588190451025208,-0.9659258262890683,0.6745400863047921,72.48987888634517,118.09489678348537
JRN-20250205-12876-01566,2025-02-05,12876,Superfast,3,CNB,6,440.3,0.0,13:13,--:--,16:02,--:--,169.07,0.94,2.23,0.0,1,16,2,2,0,0.0,0.0,CNB,0.0,-0.8660254037844385,-0.5000000000000004,1.0,72.48987888634517,113.64701043916487
JRN-20250205-12876-01574,2025-02-05,12876,Superfast,3,NDLS,1,0.0,440.3,--:--,07:30,--:--,07:33,3.37,0.2,25.0,0.37,1,7,2,2,0,533.0,45.0,GZB,25.6,0.9659258262890683,-0.25881904510252063,0.0,72.48987888634517,8.330955723542116
JRN-20250205-12876-01574,2025-02-05,12876,Superfast,3,GZB,2,25.6,414.7,07:56,07:56,08:18,08:18,22.37,0.47,11.47,0.37,1,8,2,2,0,488.0,154.0,ALJN,100.4,0.8660254037844387,-0.4999999999999998,0.05814217578923461,72.48987888634517,29.064196428571428
JRN-20250205-12876-01574,2025-02-05,12876,Superfast,3,ALJN,3,126.0,314.3,09:15,09:15,10:52,10:52,97.37,0.9,1.82,0.37,1,10,2,2,0,334.0,104.0,TDL,78.19999999999999,0.49999999999999994,-0.8660254037844387,0.2861685214626391,72.48987888634517,55.788622179548724
JRN-20250205-12876-01574,2025-02-05,12876,Superfast,3,TDL,4,204.2,236.1,10:18,10:18,12:36,12:36,138.37,0.81,4.77,0.37,1,12,2,2,0,230.0,97.0,ETW,92.8,1.2246467991473532e-16,-1.0,0.4637746990688167,72.48987888634517,87.50675665946724
JRN-20250205-12876-01574,2025-02-05,12876,Superfast,3,ETW,5,297.0,143.3,11:32,11:32,14:13,14:13,161.37,0.34,4.66,0.37,1,14,2,2,0,133.0,133.0,CNB,143.3,-0.4999999999999997,-0.8660254037844388,0.6745400863047921,72.48987888634517,118.09489678348537
JRN-20250205-12876-01574,2025-02-05,12876,Superfast,3,CNB,6,440.3,0.0,13:13,--:--,16:26,--:--,193.37,0.31,5.48,0.37,1,16,2,2,0,0.0,0.0,CNB,0.0,-0.8660254037844385,-0.5000000000000004,1.0,72.48987888634517,113.64701043916487
JRN-20250205-12876-01582,2025-02-05,12876,Superfast,3,NDLS,1,0.0,440.3,--:--,07:30,--:--,07:33,3.47,0.2,25.0,0.78,1,7,2,2,0,549.0,42.0,GZB,25.6,0.9659258262890683,-0.25881904510252063,0.0,72.48987888634517,8.330955723542116
JRN-20250205-12876-01582,2025-02-05,12876,Superfast,3,GZB,2,25.6,414.7,07:56,07:56,08:15,08:15,18.47,0.3,9.42,0.78,1,8,2,2,0,507.0,118.0,ALJN,100.4,0.8660254037844387,-0.4999999999999998,0.05814217578923461,72.48987888634517,29.064196428571428
JRN-20250205-12876-01582,2025-02-05,12876,Superfast,3,ALJN,3,126.0,314.3,09:15,09:15,10:13,10:13,58.47,0.35,30.0,0.78,1,10,2,2,0,389.0,95.0,TDL,78.19999999999999,0.49999999999999994,-0.8660254037844387,0.2861685214626391,72.48987888634517,55.788622179548724
JRN-20250205-12876-01582,2025-02-05,12876,Superfast,3,TDL,4,204.2,236.1,10:18,10:18,11:48,11:48,90.47,0.28,11.09,0.78,1,11,2,2,0,294.0,128.0,ETW,92.8,0.258819045102521,-0.9659258262890682,0.4637746990688167,72.48987888634517,87.50675665946724
JRN-20250205-12876-01582,2025-02-05,12876,Superfast,3,ETW,5,297.0,143.3,11:32,11:32,13:56,13:56,144.47,0.72,8.97,0.78,1,13,2,2,0,166.0,166.0,CNB,143.3,-0.2588190451025208,-0.9659258262890683,0.6745400863047921,72.48987888634517,118.09489678348537
JRN-20250205-12876-01582,2025-02-05,12876,Superfast,3,CNB,6,440.3,0.0,13:13,--:--,16:42,--:--,209.47,0.33,3.68,0.78,1,16,2,2,0,0.0,0.0,CNB,0.0,-0.8660254037844385,-0.5000000000000004,1.0,72.48987888634517,113.64701043916487
JRN-20250205-12876-01590,2025-02-05,12876,Superfast,3,NDLS,1,0.0,440.3,--:--,07:30,--:--,07:30,0.13,0.2,25.0,0.0,1,7,2,2,0,452.0,45.0,GZB,25.6,0.9659258262890683,-0.25881904510252063,0.0,72.48987888634517,8.330955723542116
JRN-20250205-12876-01590,2025-02-05,12876,Superfast,3,GZB,2,25.6,414.7,07:56,07:56,08:15,08:15,18.13,0.66,30.0,0.0,1,8,2,2,0,407.0,98.0,ALJN,100.4,0.8660254037844387,-0.4999999999999998,0.05814217578923461,72.48987888634517,29.064196428571428
JRN-20250205-12876-01590,2025-02-05,12876,Superfast,3,ALJN,3,126.0,314.3,09:15,09:15,09:53,09:53,38.13,0.51,12.42,0.0,1,9,2,2,0,309.0,98.0,TDL,78.19999999999999,0.7071067811865476,-0.7071067811865475,0.2861685214626391,72.48987888634517,55.788622179548724
JRN-20250205-12876-01590,2025-02-05,12876,Superfast,3,TDL,4,204.2,236.1,10:18,10:18,11:31,11:31,72.13,0.59,2.9,0.0,1,11,2,2,0,211.0,86.0,ETW,92.8,0.258819045102521,-0.9659258262890682,0.4637746990688167,72.48987888634517,87.50675665946724
JRN-20250205-12876-01590,2025-02-05,12876,Superfast,3,ETW,5,297.0,143.3,11:32,11:32,12:57,12:57,85.13,0.42,12.54,0.0,1,12,2,2,0,125.0,125.0,CNB,143.3,1.2246467991473532e-16,-1.0,0.6745400863047921,72.48987888634517,118.09489678348537
JRN-20250205-12876-01590,2025-02-05,12876,Superfast,3,CNB,6,440.3,0.0,13:13,--:--,15:02,--:--,109.13,0.56,26.37,0.0,1,15,2,2,0,0.0,0.0,CNB,0.0,-0.7071067811865471,-0.7071067811865479,1.0,72.48987888634517,113.64701043916487
JRN-20250205-12876-01598,2025-02-05,12876,Superfast,3,NDLS,1,0.0,440.3,--:--,07:30,--:--,07:42,12.96,0.2,25.0,0.0,1,7,2,2,0,485.0,36.0,GZB,25.6,0.9659258262890683,-0.25881904510252063,0.0,72.48987888634517,8.330955723542116
JRN-20250205-12876-01598,2025-02-05,12876,Superfast,3,GZB,2,25.6,414.7,07:56,07:56,08:18,08:18,22.96,0.32,9.12,0.0,1,8,2,2,0,449.0,135.0,ALJN,100.4,0.8660254037844387,-0.4999999999999998,0.05814217578923461,72.48987888634517,29.064196428571428
JRN-20250205-12876-01598,2025-02-05,12876,Superfast,3,ALJN,3,126.0,314.3,09:15,09:15,10:33,10:33,77.96,0.9,2.41,0.0,1,10,2,2,0,314.0,90.0,TDL,78.19999999999999,0.49999999999999994,-0.8660254037844387,0.2861685214626391,72.48987888634517,55.788622179548724
JRN-20250205-12876-01598,2025-02-05,12876,Superfast,3,TDL,4,204.2,236.1,10:18,10:18,12:03,12:03,105.96,0.7,16.93,0.0,1,12,2,2,0,224.0,98.0,ETW,92.8,1.2246467991473532e-16,-1.0,0.4637746990688167,72.48987888634517,87.50675665946724
JRN-20250205-12876-01598,2025-02-05,12876,Superfast,3,ETW,5,297.0,143.3,11:32,11:32,13:41,13:41,129.96,0.32,2.86,0.0,1,13,2,2,0,126.0,126.0,CNB,143.3,-0.2588190451025208,-0.9659258262890683,0.6745400863047921,72.48987888634517,118.09489678348537
JRN-20250205-12876-01598,2025-02-05,12876,Superfast,3,CNB,6,440.3,0.0,13:13,--:--,15:47,--:--,154.96,0.57,9.1,0.0,1,15,2,2,0,0.0,0.0,CNB,0.0,-0.7071067811865471,-0.7071067811865479,1.0,72.48987888634517,113.64701043916487
JRN-20250205-14218-01557,2025-02-05,14218,Express,4,NDLS,1,0.0,440.3,--:--,21:30,--:--,21:39,9.76,0.2,25.0,0.0,1,21,2,2,0,536.0,66.0,GZB,25.6,-0.7071067811865477,0.7071067811865474,0.0,72.48987888634517,8.330955723542116
JRN-20250205-14218-01557,2025-02-05,14218,Express,4,GZB,2,25.6,414.7,21:56,21:56,22:45,22:45,49.76,0.82,3.7,0.0,1,22,2,2,0,470.0,96.0,ALJN,100.4,-0.5000000000000004,0.8660254037844384,0.05814217578923461,72.48987888634517,29.064196428571428
JRN-20250205-14218-01557,2025-02-05,14218,Express,4,ALJN,3,126.0,314.3,23:15,23:15,00:21,00:21,65.76,0.41,9.6,0.0,1,0,2,2,0,374.0,24.0,HRS,31.0,0.0,1.0,0.2861685214626391,72.48987888634517,55.788622179548724
JRN-20250205-14218-01557,2025-02-05,14218,Express,4,HRS,4,157.0,283.3,23:39,23:39,00:45,00:45,66.76,0.54,9.54,0.0,0,0,2,2,0,350.0,98.0,TDL,47.19999999999999,0.0,1.0,0.3565750624574154,72.48987888634517,86.06383285302594
JRN-20250205-14218-01557,2025-02-05,14218,Express,4,TDL,5,204.2,236.1,00:20,00:20,02:23,02:23,121.76,1.18,5.09,0.0,1,2,2,2,0,252.0,40.0,SKB,39.80000000000001,0.49999999999999994,0.8660254037844387,0.4637746990688167,72.48987888634517,87.50675665946724
JRN-20250205-14218-01557,2025-02-05,14218,Express,4,SKB,6,244.0,196.3,00:50,00:50,03:03,03:03,133.76,0.9,6.74,0.0,0,3,2,2,0,212.0,64.0,ETW,53.0,0.7071067811865476,0.7071067811865476,0.5541676129911424,72.48987888634517,131.17478386167147
JRN-20250205-14218-01557,2025-02-05,14218,Express,4,ETW,7,297.0,143.3,01:35,01:35,04:07,04:07,152.76,0.47,5.11,0.0,1,4,2,2,0,148.0,45.0,PHD,58.0,0.8660254037844386,0.5000000000000001,0.6745400863047921,72.48987888634517,118.09489678348537
JRN-20250205-14218-01557,2025-02-05,14218,Express,4,PHD,8,355.0,85.30000000000001,02:18,02:18,04:52,04:52,153.76,0.19,9.16,0.0,0,4,2,2,0,103.0,32.0,RURA,41.0,0.8660254037844386,0.5000000000000001,0.8062684533272768,72.48987888634517,129.33023038156946
JRN-20250205-14218-01557,2025-02-05,14218,Express,4,RURA,9,396.0,44.30000000000001,02:49,02:49,05:24,05:24,155.76,0.36,10.8,0.0,0,5,2,2,0,71.0,71.0,CNB,44.30000000000001,0.9659258262890683,0.25881904510252074,0.8993867817397229,72.48987888634517,191.1329971181556
JRN-20250205-14218-01557,2025-02-05,14218,Express,4,CNB,10,440.3,0.0,03:20,--:--,06:35,--:--,195.76,0.89,6.37,0.0,1,6,2,2,0,0.0,0.0,CNB,0.0,1.0,6.123233995736766e-17,1.0,72.48987888634517,113.64701043916487
JRN-20250205-14218-01565,2025-02-05,14218,Express,4,NDLS,1,0.0,440.3,--:--,21:30,--:--,21:31,1.01,0.2,25.0,0.0,1,21,2,2,0,536.0,60.0,GZB,25.6,-0.7071067811865477,0.7071067811865474,0.0,72.48987888634517,8.330955723542116
JRN-20250205-14218-01565,2025-02-05,14218,Express,4,GZB,2,25.6,414.7,21:56,21:56,22:31,22:31,35.01,1.0,5.82,0.0,1,22,2,2,0,476.0,93.0,ALJN,100.4,-0.5000000000000004,0.8660254037844384,0.05814217578923461,72.48987888634517,29.064196428571428
JRN-20250205-14218-01565,2025-02-05,14218,Express,4,ALJN,3,126.0,314.3,23:15,23:15,00:04,00:04,48.01,0.35,8.82,0.0,1,0,2,2,0,383.0,25.0,HRS,31.0,0.0,1.0,0.2861685214626391,72.48987888634517,55.788622179548724
JRN-20250205-14218-01565,2025-02-05,14218,Express,4,HRS,4,157.0,283.3,23:39,23:39,00:29,00:29,50.01,0.35,7.37,0.0,0,0,2,2,0,358.0,65.0,TDL,47.19999999999999,0.0,1.0,0.3565750624574154,72.48987888634517,86.06383285302594
JRN-20250205-14218-01565,2025-02-05,14218,Express,4,TDL,5,204.2,236.1,00:20,00:20,01:34,01:34,74.01,0.56,14.22,0.0,1,1,2,2,0,293.0,53.0,SKB,39.80000000000001,0.25881904510252074,0.9659258262890683,0.4637746990688167,72.48987888634517,87.50675665946724
JRN-20250205-14218-01565,2025-02-05,14218,Express,4,SKB,6,244.0,196.3,00:50,00:50,02:27,02:27,97.01,1.08,3.8,0.0,0,2,2,2,0,240.0,85.0,ETW,53.0,0.49999999999999994,0.8660254037844387,0.5541676129911424,72.48987888634517,131.17478386167147
JRN-20250205-14218-01565,2025-02-05,14218,Express,4,ETW,7,297.0,143.3,01:35,01:35,03:52,03:52,137.01,0.23,1.72,0.0,1,3,2,2,0,155.0,53.0,PHD,58.0,0.7071067811865476,0.7071067811865476,0.6745400863047921,72.48987888634517,118.09489678348537
JRN-20250205-14218-01565,2025-02-05,14218,Express,4,PHD,8,355.0,85.30000000000001,02:18,02:18,04:45,04:45,145.01,0.58,10.56,0.0,0,4,2,2,0,102.0,60.0,RURA,41.0,0.8660254037844386,0.5000000000000001,0.8062684533272768,72.48987888634517,129.33023038156946
JRN-20250205-14218-01565,2025-02-05,14218,Express,4,RURA,9,396.0,44.30000000000001,02:49,02:49,05:45,05:45,176.01,0.42,2.09,0.0,0,5,2,2,0,42.0,42.0,CNB,44.30000000000001,0.9659258262890683,0.25881904510252074,0.8993867817397229,72.48987888634517,191.1329971181556
JRN-20250205-14218-01565,2025-02-05,14218,Express,4,CNB,10,440.3,0.0,03:20,--:--,06:27,--:--,187.01,0.31,12.37,0.0,1,6,2,2,0,0.0,0.0,CNB,0.0,1.0,6.123233995736766e-17,1.0,72.48987888634517,113.64701043916487
JRN-20250205-14218-01573,2025-02-05,14218,Express,4,NDLS,1,0.0,440.3,--:--,21:30,--:--,21:30,0.0,0.2,25.0,0.0,1,21,2,2,0,552.0,42.0,GZB,25.6,-0.7071067811865477,0.7071067811865474,0.0,72.48987888634517,8.330955723542116
JRN-20250205-14218-01573,2025-02-05,14218,Express,4,GZB,2,25.6,414.7,21:56,21:56,22:12,22:12,16.0,0.45,13.73,0.0,1,22,2,2,0,510.0,133.0,ALJN,100.4,-0.5000000000000004,0.8660254037844384,0.05814217578923461,72.48987888634517,29.064196428571428
JRN-20250205-14218-01573,2025-02-05,14218,Express,4,ALJN,3,126.0,314.3,23:15,23:15,00:25,00:25,70.0,0.69,2.85,0.0,1,0,2,2,0,377.0,61.0,HRS,31.0,0.0,1.0,0.2861685214626391,72.48987888634517,55.788622179548724
JRN-20250205-14218-01573,2025-02-05,14218,Express,4,HRS,4,157.0,283.3,23:39,23:39,01:26,01:26,106.0,0.65,1.36,0.0,0,1,2,2,0,316.0,72.0,TDL,47.19999999999999,0.25881904510252074,0.9659258262890683,0.3565750624574154,72.48987888634517,86.06383285302594
JRN-20250205-14218-01573,2025-02-05,14218,Express,4,TDL,5,204.2,236.1,00:20,00:20,02:38,02:38,138.0,0.21,2.25,0.0,1,2,2,2,0,244.0,31.0,SKB,39.80000000000001,0.49999999999999994,0.8660254037844387,0.4637746990688167,72.48987888634517,87.50675665946724
JRN-20250205-14218-01573,2025-02-05,14218,Express,4,SKB,6,244.0,196.3,00:50,00:50,03:09,03:09,139.0,0.43,5.49,0.0,0,3,2,2,0,213.0,71.0,ETW,53.0,0.7071067811865476,0.7071067811865476,0.5541676129911424,72.48987888634517,131.17478386167147
JRN-20250205-14218-01573,2025-02-05,14218,Express,4,ETW,7,297.0,143.3,01:35,01:35,04:20,04:20,165.0,0.61,12.73,0.0,1,4,2,2,0,142.0,62.0,PHD,58.0,0.8660254037844386,0.5000000000000001,0.6745400863047921,72.48987888634517,118.09489678348537
JRN-20250205-14218-01573,2025-02-05,14218,Express,4,PHD,8,355.0,85.30000000000001,02:18,02:18,05:22,05:22,183.0,0.74,3.46,0.0,0,5,2,2,0,80.0,44.0,RURA,41.0,0.9659258262890683,0.25881904510252074,0.8062684533272768,72.48987888634517,129.33023038156946
JRN-20250205-14218-01573,2025-02-05,14218,Express,4,RURA,9,396.0,44.30000000000001,02:49,02:49,06:06,06:06,197.0,0.35,3.4,0.0,0,6,2,2,0,36.0,36.0,CNB,44.30000000000001,1.0,6.123233995736766e-17,0.8993867817397229,72.48987888634517,191.1329971181556
JRN-20250205-14218-01573,2025-02-05,14218,Express,4,CNB,10,440.3,0.0,03:20,--:--,06:42,--:--,202.0,0.1,8.65,0.0,1,6,2,2,0,0.0,0.0,CNB,0.0,1.0,6.123233995736766e-17,1.0,72.48987888634517,113.64701043916487
JRN-20250205-14218-01581,2025-02-05,14218,Express,4,NDLS,1,0.0,440.3,--:--,21:30,--:--,21:30,0.0,0.2,25.0,0.0,1,21,2,2,0,446.0,28.0,GZB,25.6,-0.7071067811865477,0.7071067811865474,0.0,72.48987888634517,8.330955723542116
JRN-20250205-14218-01581,2025-02-05,14218,Express,4,GZB,2,25.6,414.7,21:56,21:56,21:58,21:58,2.0,0.13,23.28,0.0,1,21,2,2,0,418.0,137.0,ALJN,100.4,-0.7071067811865477,0.7071067811865474,0.05814217578923461,72.48987888634517,29.064196428571428
JRN-20250205-14218-01581,2025-02-05,14218,Express,4,ALJN,3,126.0,314.3,23:15,23:15,00:15,00:15,59.0,0.96,5.33,0.0,1,0,2,2,0,281.0,21.0,HRS,31.0,0.0,1.0,0.2861685214626391,72.48987888634517,55.788622179548724
JRN-20250205-14218-01581,2025-02-05,14218,Express,4,HRS,4,157.0,283.3,23:39,23:39,00:36,00:36,57.0,0.24,4.55,0.0,0,0,2,2,0,260.0,52.0,TDL,47.19999999999999,0.0,1.0,0.3565750624574154,72.48987888634517,86.06383285302594
JRN-20250205-14218-01581,2025-02-05,14218,Express,4,TDL,5,204.2,236.1,00:20,00:20,01:28,01:28,67.0,0.3,12.72,0.0,1,1,2,2,0,208.0,27.0,SKB,39.80000000000001,0.25881904510252074,0.9659258262890683,0.4637746990688167,72.48987888634517,87.50675665946724
JRN-20250205-14218-01581,2025-02-05,14218,Express,4,SKB,6,244.0,196.3,00:50,00:50,01:55,01:55,65.0,0.21,13.45,0.0,0,1,2,2,0,181.0,58.0,ETW,53.0,0.25881904510252074,0.9659258262890683,0.5541676129911424,72.48987888634517,131.17478386167147
